"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33333309,-1.8645902e-11,-1.8645915e-11,0.33333342,1.3985578,1,1,0.167,0.167,0.5,0
0.3333331,-1.8532989e-11,-1.8533002e-11,0.33333342,1.4042691,1,1,0.168,0.168,0.5,0
0.3333331,-1.8420076e-11,-1.8420089e-11,0.33333342,1.4099804,1,1,0.169,0.169,0.5,0
0.33333311,-1.8307164e-11,-1.8307176e-11,0.33333341,1.4156917,1,1,0.17,0.17,0.5,0
0.33333311,-1.8194251e-11,-1.8194263e-11,0.33333341,1.421403,1,1,0.171,0.171,0.5,0
0.33333312,-1.8081338e-11,-1.808135e-11,0.33333341,1.4271143,1,1,0.17200001,0.17200001,0.5,0
0.33333312,-1.7968427e-11,-1.7968439e-11,0.33333341,1.4328255,1,1,0.17299999,0.17299999,0.5,0
0.33333312,-1.7855515e-11,-1.7855526e-11,0.33333341,1.4385368,1,1,0.17399999,0.17399999,0.5,0
0.33333313,-1.7742602e-11,-1.7742613e-11,0.3333334,1.4442481,1,1,0.175,0.175,0.5,0
0.33333313,-1.7629689e-11,-1.76297e-11,0.3333334,1.4499594,1,1,0.176,0.176,0.5,0
0.33333314,-1.7516777e-11,-1.7516787e-11,0.3333334,1.4556708,1,1,0.177,0.177,0.5,0
0.33333314,-1.7403864e-11,-1.7403874e-11,0.3333334,1.4613821,1,1,0.178,0.178,0.5,0
0.33333315,-1.7290951e-11,-1.7290961e-11,0.33333339,1.4670934,1,1,0.17900001,0.17900001,0.5,0
0.33333315,-1.7178039e-11,-1.7178048e-11,0.33333339,1.4728047,1,1,0.18000001,0.18000001,0.5,0
0.33333316,-1.7065128e-11,-1.7065137e-11,0.33333339,1.4785159,1,1,0.18099999,0.18099999,0.5,0
0.33333316,-1.6952215e-11,-1.6952224e-11,0.33333339,1.4842272,1,1,0.182,0.182,0.5,0
0.33333316,-1.6839302e-11,-1.6839311e-11,0.33333339,1.4899385,1,1,0.183,0.183,0.5,0
0.33333317,-1.6726389e-11,-1.6726398e-11,0.33333338,1.4956498,1,1,0.184,0.184,0.5,0
0.33333317,-1.6613477e-11,-1.6613485e-11,0.33333338,1.5013611,1,1,0.185,0.185,0.5,0
0.33333318,-1.6500564e-11,-1.6500572e-11,0.33333338,1.5070724,1,1,0.186,0.186,0.5,0
0.33333318,-1.6387651e-11,-1.6387659e-11,0.33333338,1.5127837,1,1,0.18700001,0.18700001,0.5,0
0.33333319,-1.627474e-11,-1.6274747e-11,0.33333337,1.5184949,1,1,0.18799999,0.18799999,0.5,0
0.33333319,-1.6161828e-11,-1.6161834e-11,0.33333337,1.5242062,1,1,0.189,0.189,0.5,0
0.3333332,-1.6048915e-11,-1.6048921e-11,0.33333337,1.5299176,1,1,0.19,0.19,0.5,0
0.3333332,-1.5936002e-11,-1.5936008e-11,0.33333337,1.5356289,1,1,0.191,0.191,0.5,0
0.3333332,-1.582309e-11,-1.5823095e-11,0.33333337,1.5413402,1,1,0.192,0.192,0.5,0
0.33333321,-1.5710177e-11,-1.5710182e-11,0.33333336,1.5470515,1,1,0.193,0.193,0.5,0
0.33333321,-1.5597264e-11,-1.5597269e-11,0.33333336,1.5527628,1,1,0.19400001,0.19400001,0.5,0
0.33333322,-1.5484353e-11,-1.5484358e-11,0.33333336,1.558474,1,1,0.19499999,0.19499999,0.5,0
0.33333322,-1.5371441e-11,-1.5371445e-11,0.33333336,1.5641853,1,1,0.19599999,0.19599999,0.5,0
0.33333323,-1.5258528e-11,-1.5258532e-11,0.33333335,1.5698966,1,1,0.197,0.197,0.5,0
0.33333323,-1.5145615e-11,-1.5145619e-11,0.33333335,1.5756079,1,1,0.198,0.198,0.5,0
0.33333324,-1.5032702e-11,-1.5032706e-11,0.33333335,1.5813192,1,1,0.199,0.199,0.5,0
0.33333324,-1.491979e-11,-1.4919793e-11,0.33333335,1.5870305,1,1,0.2,0.2,0.5,0
0.33333324,-1.4806877e-11,-1.480688e-11,0.33333335,1.5927418,1,1,0.20100001,0.20100001,0.5,0
0.33333325,-1.4693964e-11,-1.4693967e-11,0.33333334,1.5984531,1,1,0.20200001,0.20200001,0.5,0
0.33333325,-1.4581053e-11,-1.4581056e-11,0.33333334,1.6041643,1,1,0.20299999,0.20299999,0.5,0
0.33333326,-1.4468141e-11,-1.4468143e-11,0.33333334,1.6098757,1,1,0.204,0.204,0.5,0
0.33333326,-1.4355228e-11,-1.435523e-11,0.33333334,1.615587,1,1,0.205,0.205,0.5,0
0.33333327,-1.4242315e-11,-1.4242317e-11,0.33333333,1.6212983,1,1,0.206,0.206,0.5,0
0.33333327,-1.4129403e-11,-1.4129404e-11,0.33333333,1.6270096,1,1,0.207,0.207,0.5,0
0.33333328,-1.401649e-11,-1.4016491e-11,0.33333333,1.6327209,1,1,0.208,0.208,0.5,0
0.33333328,-1.3903577e-11,-1.3903578e-11,0.33333333,1.6384322,1,1,0.20900001,0.20900001,0.5,0
0.33333328,-1.3790666e-11,-1.3790667e-11,0.33333333,1.6441434,1,1,0.20999999,0.20999999,0.5,0
0.33333329,-1.3677754e-11,-1.3677754e-11,0.33333332,1.6498547,1,1,0.211,0.211,0.5,0
0.33333329,-1.3564841e-11,-1.3564841e-11,0.33333332,1.655566,1,1,0.212,0.212,0.5,0
0.3333333,-1.3451928e-11,-1.3451928e-11,0.33333332,1.6612773,1,1,0.213,0.213,0.5,0
0.3333333,-1.3339015e-11,-1.3339015e-11,0.33333332,1.6669886,1,1,0.214,0.214,0.5,0
0.33333331,-1.3226103e-11,-1.3226102e-11,0.33333332,1.6726999,1,1,0.215,0.215,0.5,0
0.33333331,-1.311319e-11,-1.3113189e-11,0.33333331,1.6784112,1,1,0.21600001,0.21600001,0.5,0
0.33333332,-1.3000279e-11,-1.3000278e-11,0.33333331,1.6841225,1,1,0.21699999,0.21699999,0.5,0
0.33333332,-1.2887366e-11,-1.2887365e-11,0.33333331,1.6898338,1,1,0.21799999,0.21799999,0.5,0
0.33333332,-1.2774454e-11,-1.2774452e-11,0.33333331,1.6955451,1,1,0.219,0.219,0.5,0
0.33333333,-1.2661541e-11,-1.2661539e-11,0.3333333,1.7012564,1,1,0.22,0.22,0.5,0
0.33333333,-1.2548628e-11,-1.2548626e-11,0.3333333,1.7069677,1,1,0.221,0.221,0.5,0
0.33333334,-1.2435716e-11,-1.2435713e-11,0.3333333,1.712679,1,1,0.222,0.222,0.5,0
0.33333334,-1.2322803e-11,-1.23228e-11,0.3333333,1.7183903,1,1,0.223,0.223,0.5,0
0.33333335,-1.220989e-11,-1.2209887e-11,0.3333333,1.7241016,1,1,0.22400001,0.22400001,0.5,0
0.33333335,-1.2096979e-11,-1.2096975e-11,0.33333329,1.7298128,1,1,0.22499999,0.22499999,0.5,0
0.33333336,-1.1984066e-11,-1.1984062e-11,0.33333329,1.7355241,1,1,0.226,0.226,0.5,0
0.33333336,-1.1871154e-11,-1.1871149e-11,0.33333329,1.7412354,1,1,0.227,0.227,0.5,0
0.33333336,-1.1758241e-11,-1.1758236e-11,0.33333329,1.7469467,1,1,0.228,0.228,0.5,0
0.33333337,-1.1645328e-11,-1.1645323e-11,0.33333328,1.752658,1,1,0.229,0.229,0.5,0
0.33333337,-1.1532416e-11,-1.153241e-11,0.33333328,1.7583693,1,1,0.23,0.23,0.5,0
0.33333338,-1.1419503e-11,-1.1419497e-11,0.33333328,1.7640806,1,1,0.23100001,0.23100001,0.5,0
0.33333338,-1.1306592e-11,-1.1306586e-11,0.33333328,1.7697919,1,1,0.23199999,0.23199999,0.5,0
0.33333339,-1.1193679e-11,-1.1193673e-11,0.33333328,1.7755032,1,1,0.233,0.233,0.5,0
0.33333339,-1.1080767e-11,-1.108076e-11,0.33333327,1.7812145,1,1,0.234,0.234,0.5,0
0.3333334,-1.0967854e-11,-1.0967847e-11,0.33333327,1.7869258,1,1,0.235,0.235,0.5,0
0.3333334,-1.0854941e-11,-1.0854934e-11,0.33333327,1.7926371,1,1,0.236,0.236,0.5,0
0.3333334,-1.0742029e-11,-1.0742021e-11,0.33333327,1.7983484,1,1,0.237,0.237,0.5,0
