"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33333946,-7.8588928e-06,-7.8588928e-06,0.33332298,10.622985,1,1,1.29,3.5,1.29,0
0.33333941,-7.7966547e-06,-7.7966547e-06,0.3333231,10.623518,1,1,1.293,3.5,1.293,0
0.33333935,-7.7344349e-06,-7.7344349e-06,0.33332322,10.624051,1,1,1.296,3.5,1.296,0
0.3333393,-7.6722344e-06,-7.6722344e-06,0.33332335,10.624584,1,1,1.299,3.5,1.299,0
0.33333924,-7.6100545e-06,-7.6100545e-06,0.33332347,10.625118,1,1,1.302,3.5,1.302,0
0.33333919,-7.5478988e-06,-7.5478988e-06,0.33332359,10.625652,1,1,1.3049999,3.5,1.3049999,0
0.33333913,-7.4857638e-06,-7.4857638e-06,0.33332372,10.626187,1,1,1.308,3.5,1.308,0
0.33333908,-7.4236534e-06,-7.4236534e-06,0.33332384,10.626722,1,1,1.311,3.5,1.311,0
0.33333903,-7.3615692e-06,-7.3615692e-06,0.33332397,10.627258,1,1,1.314,3.5,1.314,0
0.33333897,-7.2995129e-06,-7.2995129e-06,0.33332409,10.627795,1,1,1.317,3.5,1.317,0
0.33333891,-7.2374864e-06,-7.2374864e-06,0.33332422,10.628332,1,1,1.3200001,3.5,1.3200001,0
0.33333886,-7.1754942e-06,-7.1754942e-06,0.33332434,10.62887,1,1,1.323,3.5,1.323,0
0.3333388,-7.1135337e-06,-7.1135337e-06,0.33332447,10.629409,1,1,1.326,3.5,1.326,0
0.33333875,-7.0516098e-06,-7.0516098e-06,0.3333246,10.629949,1,1,1.329,3.5,1.329,0
0.33333869,-6.9897252e-06,-6.9897252e-06,0.33332473,10.630489,1,1,1.332,3.5,1.332,0
0.33333863,-6.927883e-06,-6.927883e-06,0.33332486,10.631031,1,1,1.335,3.5,1.335,0
0.33333857,-6.8660864e-06,-6.8660864e-06,0.33332499,10.631573,1,1,1.3380001,3.5,1.3380001,0
0.33333851,-6.8043415e-06,-6.8043415e-06,0.33332512,10.632117,1,1,1.341,3.5,1.341,0
0.33333846,-6.7426475e-06,-6.7426475e-06,0.33332525,10.632661,1,1,1.344,3.5,1.344,0
0.3333384,-6.6810114e-06,-6.6810114e-06,0.33332538,10.633208,1,1,1.347,3.5,1.347,0
0.33333834,-6.6194381e-06,-6.6194381e-06,0.33332551,10.633755,1,1,1.35,3.5,1.35,0
0.33333828,-6.5579334e-06,-6.5579334e-06,0.33332565,10.634304,1,1,1.353,3.5,1.353,0
0.33333821,-6.496506e-06,-6.496506e-06,0.33332579,10.634855,1,1,1.3559999,3.5,1.3559999,0
0.33333815,-6.4351582e-06,-6.4351582e-06,0.33332592,10.635408,1,1,1.359,3.5,1.359,0
0.33333809,-6.3739003e-06,-6.3739003e-06,0.33332606,10.635963,1,1,1.362,3.5,1.362,0
0.33333802,-6.3127417e-06,-6.3127417e-06,0.33332621,10.636519,1,1,1.365,3.5,1.365,0
0.33333796,-6.2516926e-06,-6.2516926e-06,0.33332635,10.637079,1,1,1.368,3.5,1.368,0
