"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.1155,1,0.714,3.5,0.714,0
9.1334,1,0.717,3.5,0.717,0
9.1513,1,0.72,3.5,0.72,0
9.1692,1,0.723,3.5,0.723,0
9.1872,1,0.726,3.5,0.726,0
9.2052,1,0.729,3.5,0.729,0
9.2232,1,0.732,3.5,0.732,0
9.2404,1,0.735,3.5,0.735,0
9.2538,1,0.738,3.5,0.738,0
9.2671,1,0.741,3.5,0.741,0
9.2805,1,0.744,3.5,0.744,0
9.2938,1,0.747,3.5,0.747,0
9.3072,1,0.75,3.5,0.75,0
9.3206,1,0.753,3.5,0.753,0
9.334,1,0.756,3.5,0.756,0
9.3474,1,0.759,3.5,0.759,0
9.3609,1,0.762,3.5,0.762,0
9.3743,1,0.765,3.5,0.765,0
9.3877,1,0.768,3.5,0.768,0
9.4012,1,0.771,3.5,0.771,0
9.4146,1,0.774,3.5,0.774,0
9.428,1,0.777,3.5,0.777,0
9.4414,1,0.78,3.5,0.78,0
9.4548,1,0.783,3.5,0.783,0
9.4682,1,0.786,3.5,0.786,0
9.4817,1,0.789,3.5,0.789,0
9.4951,1,0.792,3.5,0.792,0
9.5085,1,0.795,3.5,0.795,0
9.5219,1,0.798,3.5,0.798,0
9.5354,1,0.801,3.5,0.801,0
9.5488,1,0.804,3.5,0.804,0
9.5623,1,0.807,3.5,0.807,0
9.5757,1,0.81,3.5,0.81,0
9.5892,1,0.813,3.5,0.813,0
9.6026,1,0.816,3.5,0.816,0
9.6161,1,0.819,3.5,0.819,0
9.6295,1,0.822,3.5,0.822,0
9.643,1,0.825,3.5,0.825,0
9.6565,1,0.828,3.5,0.828,0
9.67,1,0.831,3.5,0.831,0
9.6834,1,0.834,3.5,0.834,0
9.6969,1,0.837,3.5,0.837,0
9.7104,1,0.84,3.5,0.84,0
9.7239,1,0.843,3.5,0.843,0
9.7374,1,0.846,3.5,0.846,0
9.7509,1,0.849,3.5,0.849,0
9.7644,1,0.852,3.5,0.852,0
9.7779,1,0.855,3.5,0.855,0
9.7914,1,0.858,3.5,0.858,0
9.8049,1,0.861,3.5,0.861,0
9.8184,1,0.864,3.5,0.864,0
9.8319,1,0.867,3.5,0.867,0
9.8436,1,0.87,3.5,0.87,0
9.8547,1,0.873,3.5,0.873,0
9.8657,1,0.876,3.5,0.876,0
9.8767,1,0.879,3.5,0.879,0
9.8878,1,0.882,3.5,0.882,0
9.8986,1,0.885,3.5,0.885,0
9.9091,1,0.888,3.5,0.888,0
9.9195,1,0.891,3.5,0.891,0
9.9299,1,0.894,3.5,0.894,0
9.9403,1,0.897,3.5,0.897,0
9.9506,1,0.9,3.5,0.9,0
9.9609,1,0.903,3.5,0.903,0
9.9712,1,0.906,3.5,0.906,0
9.9814,1,0.909,3.5,0.909,0
9.9916,1,0.912,3.5,0.912,0
10.002,1,0.915,3.5,0.915,0
10.012,1,0.918,3.5,0.918,0
10.022,1,0.921,3.5,0.921,0
10.032,1,0.924,3.5,0.924,0
10.042,1,0.927,3.5,0.927,0
10.052,1,0.93,3.5,0.93,0
10.062,1,0.933,3.5,0.933,0
10.072,1,0.936,3.5,0.936,0
10.082,1,0.939,3.5,0.939,0
10.092,1,0.942,3.5,0.942,0
10.102,1,0.945,3.5,0.945,0
10.112,1,0.948,3.5,0.948,0
10.121,1,0.951,3.5,0.951,0
10.131,1,0.954,3.5,0.954,0
10.141,1,0.957,3.5,0.957,0
10.151,1,0.96,3.5,0.96,0
10.16,1,0.963,3.5,0.963,0
10.17,1,0.966,3.5,0.966,0
