"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.7272,1,1.068,3.5,1.068,0
9.7356,1,1.071,3.5,1.071,0
9.7439,1,1.074,3.5,1.074,0
9.7523,1,1.077,3.5,1.077,0
9.7608,1,1.08,3.5,1.08,0
9.7693,1,1.083,3.5,1.083,0
9.7745,1,1.086,3.5,1.086,0
9.7844,1,1.089,3.5,1.089,0
9.7943,1,1.092,3.5,1.092,0
9.8042,1,1.095,3.5,1.095,0
9.8141,1,1.098,3.5,1.098,0
9.8241,1,1.101,3.5,1.101,0
9.8341,1,1.104,3.5,1.104,0
9.844,1,1.107,3.5,1.107,0
9.854,1,1.11,3.5,1.11,0
9.864,1,1.113,3.5,1.113,0
9.8741,1,1.116,3.5,1.116,0
9.8841,1,1.119,3.5,1.119,0
9.8942,1,1.122,3.5,1.122,0
9.9043,1,1.125,3.5,1.125,0
9.9144,1,1.128,3.5,1.128,0
9.9245,1,1.131,3.5,1.131,0
9.9347,1,1.134,3.5,1.134,0
9.9449,1,1.137,3.5,1.137,0
9.955,1,1.14,3.5,1.14,0
9.9653,1,1.143,3.5,1.143,0
9.9755,1,1.146,3.5,1.146,0
9.9857,1,1.149,3.5,1.149,0
9.996,1,1.152,3.5,1.152,0
10.006,1,1.155,3.5,1.155,0
nan,0,1.158,3.5,1.158,0
nan,0,1.161,3.5,1.161,0
nan,0,1.164,3.5,1.164,0
nan,0,1.167,3.5,1.167,0
nan,0,1.17,3.5,1.17,0
nan,0,1.173,3.5,1.173,0
nan,0,1.176,3.5,1.176,0
nan,0,1.179,3.5,1.179,0
nan,0,1.182,3.5,1.182,0
nan,0,1.185,3.5,1.185,0
nan,0,1.188,3.5,1.188,0
nan,0,1.191,3.5,1.191,0
nan,0,1.194,3.5,1.194,0
nan,0,1.197,3.5,1.197,0
nan,0,1.2,3.5,1.2,0
nan,0,1.203,3.5,1.203,0
nan,0,1.206,3.5,1.206,0
nan,0,1.209,3.5,1.209,0
nan,0,1.212,3.5,1.212,0
nan,0,1.215,3.5,1.215,0
nan,0,1.218,3.5,1.218,0
nan,0,1.221,3.5,1.221,0
nan,0,1.224,3.5,1.224,0
nan,0,1.227,3.5,1.227,0
nan,0,1.23,3.5,1.23,0
nan,0,1.233,3.5,1.233,0
nan,0,1.236,3.5,1.236,0
nan,0,1.239,3.5,1.239,0
nan,0,1.242,3.5,1.242,0
nan,0,1.245,3.5,1.245,0
nan,0,1.248,3.5,1.248,0
10.627,1,1.251,3.5,1.251,0
10.627,1,1.254,3.5,1.254,0
10.627,1,1.257,3.5,1.257,0
10.627,1,1.26,3.5,1.26,0
10.627,1,1.263,3.5,1.263,0
10.648,1,1.266,3.5,1.266,0
10.648,1,1.269,3.5,1.269,0
10.648,1,1.272,3.5,1.272,0
10.649,1,1.275,3.5,1.275,0
10.649,1,1.278,3.5,1.278,0
10.649,1,1.281,3.5,1.281,0
10.65,1,1.284,3.5,1.284,0
10.65,1,1.287,3.5,1.287,0
10.65,1,1.29,3.5,1.29,0
10.65,1,1.293,3.5,1.293,0
10.651,1,1.296,3.5,1.296,0
10.651,1,1.299,3.5,1.299,0
10.651,1,1.302,3.5,1.302,0
10.652,1,1.305,3.5,1.305,0
10.652,1,1.308,3.5,1.308,0
10.652,1,1.311,3.5,1.311,0
10.652,1,1.314,3.5,1.314,0
10.653,1,1.317,3.5,1.317,0
10.653,1,1.32,3.5,1.32,0
10.653,1,1.323,3.5,1.323,0
10.654,1,1.326,3.5,1.326,0
10.654,1,1.329,3.5,1.329,0
10.654,1,1.332,3.5,1.332,0
10.655,1,1.335,3.5,1.335,0
10.655,1,1.338,3.5,1.338,0
10.655,1,1.341,3.5,1.341,0
10.656,1,1.344,3.5,1.344,0
10.656,1,1.347,3.5,1.347,0
10.656,1,1.35,3.5,1.35,0
10.657,1,1.353,3.5,1.353,0
10.657,1,1.356,3.5,1.356,0
10.657,1,1.359,3.5,1.359,0
10.658,1,1.362,3.5,1.362,0
10.658,1,1.365,3.5,1.365,0
10.658,1,1.368,3.5,1.368,0
10.659,1,1.371,3.5,1.371,0
10.659,1,1.374,3.5,1.374,0
10.66,1,1.377,3.5,1.377,0
10.66,1,1.38,3.5,1.38,0
10.661,1,1.383,3.5,1.383,0
10.661,1,1.386,3.5,1.386,0
10.661,1,1.389,3.5,1.389,0
10.662,1,1.392,3.5,1.392,0
10.662,1,1.395,3.5,1.395,0
10.663,1,1.398,3.5,1.398,0
10.664,1,1.401,3.5,1.401,0
10.664,1,1.404,3.5,1.404,0
10.665,1,1.407,3.5,1.407,0
10.666,1,1.41,3.5,1.41,0
10.666,1,1.413,3.5,1.413,0
10.667,1,1.416,3.5,1.416,0
10.668,1,1.419,3.5,1.419,0
10.669,1,1.422,3.5,1.422,0
10.67,1,1.425,3.5,1.425,0
10.672,1,1.428,3.5,1.428,0
10.673,1,1.431,3.5,1.431,0
nan,0,1.434,3.5,1.434,0
nan,0,1.437,3.5,1.437,0
nan,0,1.44,3.5,1.44,0
nan,0,1.443,3.5,1.443,0
nan,0,1.446,3.5,1.446,0
nan,0,1.449,3.5,1.449,0
10.619,1,1.452,3.5,1.452,0
10.628,1,1.455,3.5,1.455,0
10.635,1,1.458,3.5,1.458,0
10.64,1,1.461,3.5,1.461,0
10.644,1,1.464,3.5,1.464,0
10.647,1,1.467,3.5,1.467,0
10.649,1,1.47,3.5,1.47,0
10.651,1,1.473,3.5,1.473,0
10.653,1,1.476,3.5,1.476,0
10.654,1,1.479,3.5,1.479,0
10.655,1,1.482,3.5,1.482,0
10.656,1,1.485,3.5,1.485,0
10.657,1,1.488,3.5,1.488,0
10.658,1,1.491,3.5,1.491,0
10.659,1,1.494,3.5,1.494,0
10.66,1,1.497,3.5,1.497,0
10.66,1,1.5,3.5,1.5,0
10.661,1,1.503,3.5,1.503,0
10.661,1,1.506,3.5,1.506,0
10.662,1,1.509,3.5,1.509,0
10.662,1,1.512,3.5,1.512,0
10.663,1,1.515,3.5,1.515,0
10.663,1,1.518,3.5,1.518,0
10.664,1,1.521,3.5,1.521,0
10.664,1,1.524,3.5,1.524,0
10.665,1,1.527,3.5,1.527,0
10.665,1,1.53,3.5,1.53,0
10.665,1,1.533,3.5,1.533,0
10.666,1,1.536,3.5,1.536,0
10.666,1,1.539,3.5,1.539,0
10.667,1,1.542,3.5,1.542,0
10.667,1,1.545,3.5,1.545,0
10.667,1,1.548,3.5,1.548,0
10.668,1,1.551,3.5,1.551,0
10.668,1,1.554,3.5,1.554,0
10.668,1,1.557,3.5,1.557,0
10.669,1,1.56,3.5,1.56,0
10.756,1,1.563,3.5,1.563,0
10.767,1,1.566,3.5,1.566,0
10.78,1,1.569,3.5,1.569,0
10.795,1,1.572,3.5,1.572,0
10.801,1,1.575,3.5,1.575,0
10.796,1,1.578,3.5,1.578,0
10.79,1,1.581,3.5,1.581,0
10.785,1,1.584,3.5,1.584,0
10.78,1,1.587,3.5,1.587,0
10.775,1,1.59,3.5,1.59,0
10.77,1,1.593,3.5,1.593,0
10.765,1,1.596,3.5,1.596,0
10.759,1,1.599,3.5,1.599,0
10.754,1,1.602,3.5,1.602,0
10.749,1,1.605,3.5,1.605,0
10.744,1,1.608,3.5,1.608,0
10.738,1,1.611,3.5,1.611,0
10.733,1,1.614,3.5,1.614,0
10.728,1,1.617,3.5,1.617,0
10.723,1,1.62,3.5,1.62,0
10.717,1,1.623,3.5,1.623,0
10.712,1,1.626,3.5,1.626,0
10.707,1,1.629,3.5,1.629,0
10.435,1,1.632,3.5,1.632,0
10.435,1,1.635,3.5,1.635,0
10.434,1,1.638,3.5,1.638,0
10.433,1,1.641,3.5,1.641,0
10.433,1,1.644,3.5,1.644,0
10.432,1,1.647,3.5,1.647,0
10.431,1,1.65,3.5,1.65,0
10.431,1,1.653,3.5,1.653,0
10.43,1,1.656,3.5,1.656,0
10.429,1,1.659,3.5,1.659,0
10.428,1,1.662,3.5,1.662,0
10.428,1,1.665,3.5,1.665,0
10.427,1,1.668,3.5,1.668,0
10.426,1,1.671,3.5,1.671,0
10.426,1,1.674,3.5,1.674,0
10.425,1,1.677,3.5,1.677,0
