"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.5051,1,2.382,3.5,2.382,0
8.4905,1,2.385,3.5,2.385,0
8.4758,1,2.388,3.5,2.388,0
8.4612,1,2.391,3.5,2.391,0
8.4397,1,2.394,3.5,2.394,0
8.4164,1,2.397,3.5,2.397,0
8.3932,1,2.4,3.5,2.4,0
8.3699,1,2.403,3.5,2.403,0
8.3466,1,2.406,3.5,2.406,0
8.3234,1,2.409,3.5,2.409,0
8.3001,1,2.412,3.5,2.412,0
8.2769,1,2.415,3.5,2.415,0
8.2536,1,2.418,3.5,2.418,0
8.2304,1,2.421,3.5,2.421,0
8.2072,1,2.424,3.5,2.424,0
8.184,1,2.427,3.5,2.427,0
8.1608,1,2.43,3.5,2.43,0
8.1376,1,2.433,3.5,2.433,0
8.1144,1,2.436,3.5,2.436,0
8.0913,1,2.439,3.5,2.439,0
8.0681,1,2.442,3.5,2.442,0
8.045,1,2.445,3.5,2.445,0
8.0218,1,2.448,3.5,2.448,0
7.9987,1,2.451,3.5,2.451,0
7.9756,1,2.454,3.5,2.454,0
7.9525,1,2.457,3.5,2.457,0
7.9294,1,2.46,3.5,2.46,0
7.9063,1,2.463,3.5,2.463,0
7.8832,1,2.466,3.5,2.466,0
7.8601,1,2.469,3.5,2.469,0
7.8371,1,2.472,3.5,2.472,0
7.814,1,2.475,3.5,2.475,0
7.791,1,2.478,3.5,2.478,0
7.7679,1,2.481,3.5,2.481,0
7.7449,1,2.484,3.5,2.484,0
7.7219,1,2.487,3.5,2.487,0
7.6989,1,2.49,3.5,2.49,0
7.6759,1,2.493,3.5,2.493,0
7.6529,1,2.496,3.5,2.496,0
7.6299,1,2.499,3.5,2.499,0
7.607,1,2.502,3.5,2.502,0
7.584,1,2.505,3.5,2.505,0
7.5611,1,2.508,3.5,2.508,0
7.5381,1,2.511,3.5,2.511,0
7.5152,1,2.514,3.5,2.514,0
7.4923,1,2.517,3.5,2.517,0
7.4694,1,2.52,3.5,2.52,0
7.4465,1,2.523,3.5,2.523,0
7.4236,1,2.526,3.5,2.526,0
7.4007,1,2.529,3.5,2.529,0
7.3779,1,2.532,3.5,2.532,0
7.355,1,2.535,3.5,2.535,0
7.3322,1,2.538,3.5,2.538,0
7.3094,1,2.541,3.5,2.541,0
7.2865,1,2.544,3.5,2.544,0
7.2637,1,2.547,3.5,2.547,0
7.2409,1,2.55,3.5,2.55,0
7.2181,1,2.553,3.5,2.553,0
7.1953,1,2.556,3.5,2.556,0
7.1726,1,2.559,3.5,2.559,0
7.1498,1,2.562,3.5,2.562,0
7.1271,1,2.565,3.5,2.565,0
7.1043,1,2.568,3.5,2.568,0
